#! FIELDS idx_energy idx_vol b1.targetdist_averages index
#! SET time 0.000000
#! SET iteration  0
#! SET type LinearBasisSet
#! SET ndimensions  2
#! SET ncoeffs_total  121
#! SET shape_energy  11
#! SET shape_vol  11
       0       0         1.0000000000000000e+00       0
       1       0        -3.0493186101154812e-20       1
       2       0         2.5000000000041306e-05       2
       3       0        -1.6940658945086007e-21       3
       4       0         8.3331874999921632e-05       4
       5       0        -1.0772565023180192e-17       5
       6       0         1.7498250034360228e-04       6
       7       0        -5.4277871260055566e-18       7
       8       0         2.9990375893706274e-04       8
       9       0        -2.7054232335302353e-18       9
      10       0         4.5797592716913406e-04      10
       0       1         5.0898209800510907e-18      11
       1       1        -4.6417405509535659e-19      12
       2       1         2.1853450039160949e-19      13
       3       1         3.7777669447541795e-19      14
       4       1         1.2705494208814505e-19      15
       5       1        -3.8963515573697816e-20      16
       6       1        -2.1768746744435519e-19      17
       7       1         4.7433845046240819e-20      18
       8       1         3.6591823321385775e-19      19
       9       1        -3.5575383784680614e-20      20
      10       1         3.6422416731934915e-20      21
       0       2         2.5000000030444195e-05      22
       1       2         1.2705494208814505e-18      23
       2       2         6.2499999799220829e-10      24
       3       2         5.9461712897251884e-19      25
       4       2         2.0832968749273515e-09      26
       5       2        -1.1858461261560205e-20      27
       6       2         4.3745625089873494e-09      28
       7       2         2.0328790734103208e-20      29
       8       2         7.4975939731751961e-09      30
       9       2        -7.6232965252887031e-20      31
      10       2         1.1449398178737769e-08      32
       0       3        -1.2747024234218383e-15      33
       1       3         4.0318768289304696e-19      34
       2       3         2.1853450039160949e-19      35
       3       3        -1.6940658945086007e-21      36
       4       3         2.6258021364883311e-19      37
       5       3        -3.8963515573697816e-20      38
       6       3         1.3467823861343375e-19      39
       7       3         3.3881317890172014e-20      40
       8       3         1.3552527156068805e-20      41
       9       3        -2.8799120206646212e-20      42
      10       3         4.3198680309969317e-20      43
       0       4         8.3331874993212860e-05      44
       1       4         1.2705494208814505e-18      45
       2       4         2.0832968744767300e-09      46
       3       4        -6.2511031507367365e-19      47
       4       4         6.9442013910687859e-09      48
       5       4        -6.6068569885835426e-20      49
       6       4         1.4581619846214037e-08      50
       7       4        -3.3881317890172014e-20      51
       8       4         2.4991542551649473e-08      52
       9       4         1.2705494208814505e-19      53
      10       4         3.8163992715983974e-08      54
       0       5         2.3738098346801767e-17      55
       1       5         4.0318768289304696e-19      56
       2       5         7.0642547801008648e-19      57
       3       5         5.2516042729766621e-20      58
       4       5         2.0837010502455788e-19      59
       5       5        -1.1858461261560205e-20      60
       6       5        -4.0742284762931846e-19      61
       7       5        -6.0986372202309624e-20      62
       8       5         1.2197274440461925e-19      63
       9       5         5.2516042729766621e-20      64
      10       5         1.1096131609031334e-19      65
       0       6         1.7498250033968246e-04      66
       1       6         5.0906680129983450e-19      67
       2       6         4.3745625090517239e-09      68
       3       6         1.7872395187065737e-19      69
       4       6         1.4581619846708704e-08      70
       5       6        -7.2844833463869829e-20      71
       6       6         3.0618875426598973e-08      72
       7       6        -1.0079692072326174e-19      73
       8       6         5.2477909601488408e-08      74
       9       6         1.1011428314305904e-19      75
      10       6         8.0137772833163305e-08      76
       0       7         2.5880244670407893e-17      77
       1       7         7.5385932305632730e-20      78
       2       7         3.2102548700937983e-19      79
       3       7        -1.1943164556285635e-19      80
       4       7         1.2790197503539935e-19      81
       5       7         1.1689054672109345e-19      82
       6       7         2.0413494028828638e-19      83
       7       7         4.8280877993495119e-20      84
       8       7         2.9646153153900512e-20      85
       9       7        -1.8634724839594607e-20      86
      10       7         1.1858461261560205e-19      87
       0       8         2.9990375893582040e-04      88
       1       8         1.8380614955418317e-19      89
       2       8         7.4975939732929337e-09      90
       3       8        -9.2326591250718737e-20      91
       4       8         2.4991542551885795e-08      92
       5       8         8.4703294725430034e-21      93
       6       8         5.2477909601371518e-08      94
       7       8         6.1833405149563925e-20      95
       8       8         8.9942264624725528e-08      96
       9       8        -9.9949887776007440e-20      97
      10       8         1.3734870206083666e-07      98
       0       9         3.4550304511913460e-16      99
       1       9         7.2590723579693539e-19     100
       2       9        -2.7528570785764761e-19     101
       3       9         7.0303734622106928e-20     102
       4       9         1.0079692072326174e-19     103
       5       9        -1.8634724839594607e-20     104
       6       9        -1.4823076576950256e-19     105
       7       9         2.1175823681357508e-20     106
       8       9         1.6517142471458857e-19     107
       9       9        -5.2516042729766621e-20     108
      10       9         1.2536087619363645e-19     109
       0      10         4.5797592716855358e-04     110
       1      10         7.0303734622106928e-20     111
       2      10         1.1449398178223620e-08     112
       3      10        -1.6940658945086007e-20     113
       4      10         3.8163992715256373e-08     114
       5      10        -1.2281977735187355e-19     115
       6      10         8.0137772833722347e-08     116
       7      10         6.0986372202309624e-20     117
       8      10         1.3734870206130253e-07     118
       9      10        -6.6915602833089727e-20     119
      10      10         2.0974194986664970e-07     120
#!-------------------


