#! FIELDS idx_phi idx_psi ves1.coeffs ves1.aux_coeffs index
#! SET time 0.000000
#! SET iteration  0
#! SET type LinearBasisSet
#! SET ndimensions  2
#! SET ncoeffs_total  99
#! SET shape_phi  11
#! SET shape_psi  9
       0       0     0.000000     0.000000       0
       1       0     0.000000     0.000000       1
       2       0     0.000000     0.000000       2
       3       0     0.000000     0.000000       3
       4       0     0.000000     0.000000       4
       5       0     0.000000     0.000000       5
       6       0     0.000000     0.000000       6
       7       0     0.000000     0.000000       7
       8       0     0.000000     0.000000       8
       9       0     0.000000     0.000000       9
      10       0     0.000000     0.000000      10
       0       1     0.000000     0.000000      11
       1       1     0.000000     0.000000      12
       2       1     0.000000     0.000000      13
       3       1     0.000000     0.000000      14
       4       1     0.000000     0.000000      15
       5       1     0.000000     0.000000      16
       6       1     0.000000     0.000000      17
       7       1     0.000000     0.000000      18
       8       1     0.000000     0.000000      19
       9       1     0.000000     0.000000      20
      10       1     0.000000     0.000000      21
       0       2     0.000000     0.000000      22
       1       2     0.000000     0.000000      23
       2       2     0.000000     0.000000      24
       3       2     0.000000     0.000000      25
       4       2     0.000000     0.000000      26
       5       2     0.000000     0.000000      27
       6       2     0.000000     0.000000      28
       7       2     0.000000     0.000000      29
       8       2     0.000000     0.000000      30
       9       2     0.000000     0.000000      31
      10       2     0.000000     0.000000      32
       0       3     0.000000     0.000000      33
       1       3     0.000000     0.000000      34
       2       3     0.000000     0.000000      35
       3       3     0.000000     0.000000      36
       4       3     0.000000     0.000000      37
       5       3     0.000000     0.000000      38
       6       3     0.000000     0.000000      39
       7       3     0.000000     0.000000      40
       8       3     0.000000     0.000000      41
       9       3     0.000000     0.000000      42
      10       3     0.000000     0.000000      43
       0       4     0.000000     0.000000      44
       1       4     0.000000     0.000000      45
       2       4     0.000000     0.000000      46
       3       4     0.000000     0.000000      47
       4       4     0.000000     0.000000      48
       5       4     0.000000     0.000000      49
       6       4     0.000000     0.000000      50
       7       4     0.000000     0.000000      51
       8       4     0.000000     0.000000      52
       9       4     0.000000     0.000000      53
      10       4     0.000000     0.000000      54
       0       5     0.000000     0.000000      55
       1       5     0.000000     0.000000      56
       2       5     0.000000     0.000000      57
       3       5     0.000000     0.000000      58
       4       5     0.000000     0.000000      59
       5       5     0.000000     0.000000      60
       6       5     0.000000     0.000000      61
       7       5     0.000000     0.000000      62
       8       5     0.000000     0.000000      63
       9       5     0.000000     0.000000      64
      10       5     0.000000     0.000000      65
       0       6     0.000000     0.000000      66
       1       6     0.000000     0.000000      67
       2       6     0.000000     0.000000      68
       3       6     0.000000     0.000000      69
       4       6     0.000000     0.000000      70
       5       6     0.000000     0.000000      71
       6       6     0.000000     0.000000      72
       7       6     0.000000     0.000000      73
       8       6     0.000000     0.000000      74
       9       6     0.000000     0.000000      75
      10       6     0.000000     0.000000      76
       0       7     0.000000     0.000000      77
       1       7     0.000000     0.000000      78
       2       7     0.000000     0.000000      79
       3       7     0.000000     0.000000      80
       4       7     0.000000     0.000000      81
       5       7     0.000000     0.000000      82
       6       7     0.000000     0.000000      83
       7       7     0.000000     0.000000      84
       8       7     0.000000     0.000000      85
       9       7     0.000000     0.000000      86
      10       7     0.000000     0.000000      87
       0       8     0.000000     0.000000      88
       1       8     0.000000     0.000000      89
       2       8     0.000000     0.000000      90
       3       8     0.000000     0.000000      91
       4       8     0.000000     0.000000      92
       5       8     0.000000     0.000000      93
       6       8     0.000000     0.000000      94
       7       8     0.000000     0.000000      95
       8       8     0.000000     0.000000      96
       9       8     0.000000     0.000000      97
      10       8     0.000000     0.000000      98
#!-------------------


#! FIELDS idx_phi idx_psi ves1.coeffs ves1.aux_coeffs index
#! SET time 2.000000
#! SET iteration  1
#! SET type LinearBasisSet
#! SET ndimensions  2
#! SET ncoeffs_total  99
#! SET shape_phi  11
#! SET shape_psi  9
       0       0     0.000000     0.000000       0
       1       0     0.151952     0.151952       1
       2       0    -1.073557    -1.073557       2
       3       0    -0.333981    -0.333981       3
       4       0    -0.464128    -0.464128       4
       5       0    -0.520459    -0.520459       5
       6       0     1.046698     1.046698       6
