#! FIELDS idx_phi ves1.coeffs ves1.aux_coeffs index
#! SET time 10000.000000
#! SET iteration  10000
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  13
#! SET shape_phi  13
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         5.6230601718005846e-01         6.2753922262105046e+00       1
       2        -1.4054101182306272e+01        -1.4154252344876451e+01       2
       3        -5.1182447467689940e+00        -4.7144571888723759e+00       3
       4         1.2845221423627969e+01         1.0036325991842263e+01       4
       5        -1.0706286735464753e+01        -1.0189766620546873e+01       5
       6        -2.1791625144640361e+00        -1.9566925886456545e+00       6
       7         3.2581861093527781e-01         4.2120053783937850e-01       7
       8        -1.9308688008138941e-01        -4.7640266903550443e-01       8
       9         5.5004768612733224e-01         8.3998028246335432e-01       9
      10        -1.9408692461745595e-02         4.9080630200057196e-01      10
      11         7.7011969335708988e-02        -2.4546446856316062e-01      11
      12        -1.3016391950375908e-01         2.6163362417666297e-01      12
#!-------------------


