#! FIELDS idx_dim1 pot.coeffs index 
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_dim1  11
       0         0.0000000000000000e+00       0 
       1         9.0355968389791552e-01       1
       2        -1.5970689135518231e+01       2
       3        -5.1418713699206977e+00       3
       4         1.4903517798869816e+01       4
       5        -1.2410701017001905e+01       5
       6        -2.4757806751075551e+00       6
       7         8.4265681056971964e-01       7
       8        -6.4965765663978181e-01       8
       9         6.7566207294008429e-01       9
      10         4.2342979107752732e-01      10


#!-------------------


