#! FIELDS idx_energy idx_refcv.morethan b1.coeffs b1.aux_coeffs index
#! SET time 0.000000
#! SET iteration  0
#! SET type LinearBasisSet
#! SET ndimensions  2
#! SET ncoeffs_total  81
#! SET shape_energy  9
#! SET shape_refcv.morethan  9
       0       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1       0         0.0000000000000000e+00         0.0000000000000000e+00       1
       2       0         0.0000000000000000e+00         0.0000000000000000e+00       2
       3       0         0.0000000000000000e+00         0.0000000000000000e+00       3
       4       0         0.0000000000000000e+00         0.0000000000000000e+00       4
       5       0         0.0000000000000000e+00         0.0000000000000000e+00       5
       6       0         0.0000000000000000e+00         0.0000000000000000e+00       6
       7       0         0.0000000000000000e+00         0.0000000000000000e+00       7
       8       0         0.0000000000000000e+00         0.0000000000000000e+00       8
       0       1         0.0000000000000000e+00         0.0000000000000000e+00       9
       1       1         0.0000000000000000e+00         0.0000000000000000e+00      10
       2       1         0.0000000000000000e+00         0.0000000000000000e+00      11
       3       1         0.0000000000000000e+00         0.0000000000000000e+00      12
       4       1         0.0000000000000000e+00         0.0000000000000000e+00      13
       5       1         0.0000000000000000e+00         0.0000000000000000e+00      14
       6       1         0.0000000000000000e+00         0.0000000000000000e+00      15
       7       1         0.0000000000000000e+00         0.0000000000000000e+00      16
       8       1         0.0000000000000000e+00         0.0000000000000000e+00      17
       0       2         0.0000000000000000e+00         0.0000000000000000e+00      18
       1       2         0.0000000000000000e+00         0.0000000000000000e+00      19
       2       2         0.0000000000000000e+00         0.0000000000000000e+00      20
       3       2         0.0000000000000000e+00         0.0000000000000000e+00      21
       4       2         0.0000000000000000e+00         0.0000000000000000e+00      22
       5       2         0.0000000000000000e+00         0.0000000000000000e+00      23
       6       2         0.0000000000000000e+00         0.0000000000000000e+00      24
       7       2         0.0000000000000000e+00         0.0000000000000000e+00      25
       8       2         0.0000000000000000e+00         0.0000000000000000e+00      26
       0       3         0.0000000000000000e+00         0.0000000000000000e+00      27
       1       3         0.0000000000000000e+00         0.0000000000000000e+00      28
       2       3         0.0000000000000000e+00         0.0000000000000000e+00      29
       3       3         0.0000000000000000e+00         0.0000000000000000e+00      30
       4       3         0.0000000000000000e+00         0.0000000000000000e+00      31
       5       3         0.0000000000000000e+00         0.0000000000000000e+00      32
       6       3         0.0000000000000000e+00         0.0000000000000000e+00      33
       7       3         0.0000000000000000e+00         0.0000000000000000e+00      34
       8       3         0.0000000000000000e+00         0.0000000000000000e+00      35
       0       4         0.0000000000000000e+00         0.0000000000000000e+00      36
       1       4         0.0000000000000000e+00         0.0000000000000000e+00      37
       2       4         0.0000000000000000e+00         0.0000000000000000e+00      38
       3       4         0.0000000000000000e+00         0.0000000000000000e+00      39
       4       4         0.0000000000000000e+00         0.0000000000000000e+00      40
       5       4         0.0000000000000000e+00         0.0000000000000000e+00      41
       6       4         0.0000000000000000e+00         0.0000000000000000e+00      42
       7       4         0.0000000000000000e+00         0.0000000000000000e+00      43
       8       4         0.0000000000000000e+00         0.0000000000000000e+00      44
       0       5         0.0000000000000000e+00         0.0000000000000000e+00      45
       1       5         0.0000000000000000e+00         0.0000000000000000e+00      46
       2       5         0.0000000000000000e+00         0.0000000000000000e+00      47
       3       5         0.0000000000000000e+00         0.0000000000000000e+00      48
       4       5         0.0000000000000000e+00         0.0000000000000000e+00      49
       5       5         0.0000000000000000e+00         0.0000000000000000e+00      50
       6       5         0.0000000000000000e+00         0.0000000000000000e+00      51
       7       5         0.0000000000000000e+00         0.0000000000000000e+00      52
       8       5         0.0000000000000000e+00         0.0000000000000000e+00      53
       0       6         0.0000000000000000e+00         0.0000000000000000e+00      54
       1       6         0.0000000000000000e+00         0.0000000000000000e+00      55
       2       6         0.0000000000000000e+00         0.0000000000000000e+00      56
       3       6         0.0000000000000000e+00         0.0000000000000000e+00      57
       4       6         0.0000000000000000e+00         0.0000000000000000e+00      58
       5       6         0.0000000000000000e+00         0.0000000000000000e+00      59
       6       6         0.0000000000000000e+00         0.0000000000000000e+00      60
       7       6         0.0000000000000000e+00         0.0000000000000000e+00      61
       8       6         0.0000000000000000e+00         0.0000000000000000e+00      62
       0       7         0.0000000000000000e+00         0.0000000000000000e+00      63
       1       7         0.0000000000000000e+00         0.0000000000000000e+00      64
       2       7         0.0000000000000000e+00         0.0000000000000000e+00      65
       3       7         0.0000000000000000e+00         0.0000000000000000e+00      66
       4       7         0.0000000000000000e+00         0.0000000000000000e+00      67
       5       7         0.0000000000000000e+00         0.0000000000000000e+00      68
       6       7         0.0000000000000000e+00         0.0000000000000000e+00      69
       7       7         0.0000000000000000e+00         0.0000000000000000e+00      70
       8       7         0.0000000000000000e+00         0.0000000000000000e+00      71
       0       8         0.0000000000000000e+00         0.0000000000000000e+00      72
       1       8         0.0000000000000000e+00         0.0000000000000000e+00      73
       2       8         0.0000000000000000e+00         0.0000000000000000e+00      74
       3       8         0.0000000000000000e+00         0.0000000000000000e+00      75
       4       8         0.0000000000000000e+00         0.0000000000000000e+00      76
       5       8         0.0000000000000000e+00         0.0000000000000000e+00      77
       6       8         0.0000000000000000e+00         0.0000000000000000e+00      78
       7       8         0.0000000000000000e+00         0.0000000000000000e+00      79
       8       8         0.0000000000000000e+00         0.0000000000000000e+00      80
#!-------------------


#! FIELDS idx_energy idx_refcv.morethan b1.coeffs b1.aux_coeffs index
#! SET time 500.000000
#! SET iteration  500
#! SET type LinearBasisSet
#! SET ndimensions  2
#! SET ncoeffs_total  81
#! SET shape_energy  9
#! SET shape_refcv.morethan  9
       0       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1       0         5.3446242714395993e+00         1.1568899382333324e+01       1
       2       0        -6.6594407195501066e+00        -1.4524852997436048e+01       2
       3       0        -4.6394651315628135e+00        -1.0726716556403534e+01       3
       4       0        -5.9010654576292110e-01         4.4036086577918915e-01       4
       5       0         1.4135681280565051e+00         4.4422600645857750e+00       5
       6       0         1.7099005861864705e+00         2.7838617417511657e+00       6
       7       0         9.2274158262402040e-01         7.7168781042001411e-01       7
       8       0         1.2037386369535427e-01        -3.4871335621601363e-01       8
       0       1        -6.2567971581104009e+00        -1.7943261226400001e+01       9
       1       1        -5.5659365256086444e+00        -9.2793018568136105e+00      10
       2       1         7.4155143646349564e-01         4.2180575347674987e+00      11
       3       1         4.6156318701615326e+00         7.9052164509341649e+00      12
       4       1         1.4207190312045466e+00         1.1181342999886996e+00      13
       5       1        -1.1183692314864002e+00        -2.2576411244236887e+00      14
       6       1        -1.0728943554978476e+00        -1.4233141465740811e+00      15
       7       1        -1.0336843248601102e+00        -1.4576403514129526e+00      16
       8       1        -2.6531434086888106e-01        -5.2437014908973767e-01      17
       0       2         6.3332826489789369e+00         9.3836214173773662e+00      18
       1       2         6.6135864144940326e-01         1.4493683491842391e+00      19
       2       2        -7.8527554541227296e-01        -1.3469203418792748e+00      20
       3       2        -1.1809159037975275e-01        -6.3693631097238357e-01      21
       4       2        -1.2583292761851874e+00        -1.5175554263965838e+00      22
       5       2        -7.1860772131298845e-01        -7.7349440354163779e-01      23
       6       2         7.0931961590494508e-01         6.7258053309557753e-01      24
       7       2         8.4866316602860681e-01         1.0399914824705327e+00      25
       8       2         6.8085121718682773e-01         1.2797229122454594e+00      26
       0       3        -4.0168447399754820e-01        -5.0317358344525220e-01      27
       1       3        -1.6874951335041120e+00        -2.3996552408892184e+00      28
       2       3         1.8428279695687769e-01         1.0773306430770045e-01      29
       3       3         1.2034812920917055e+00         1.8640411923567262e+00      30
       4       3        -2.4739989525082751e-01        -1.2153059954081073e-01      31
       5       3         2.4956801623955412e-02        -3.6649866253715874e-01      32
       6       3         4.0467768363111156e-01         3.2363837196678436e-01      33
       7       3        -5.7488875680595430e-01        -2.3547524203070205e-01      34
       8       3        -4.2366346667291616e-01        -3.1019800616504778e-01      35
       0       4         2.5202272192140747e+00         3.4074098534994670e+00      36
       1       4        -2.3962215436357939e-01         1.6104218771657186e-01      37
       2       4        -3.9027194482366795e-01        -4.7914629324425312e-01      38
       3       4         7.0558560610083795e-02        -4.8892900118534133e-01      39
       4       4        -4.5135033375054684e-01        -7.5620434633784106e-01      40
       5       4         2.5775142713445415e-01         8.6436591230910442e-01      41
       6       4         4.0813132860590989e-01         8.4194055611145724e-01      42
       7       4        -4.0518329375922524e-01        -9.4089094221646719e-01      43
       8       4        -3.7527911757637977e-02        -4.8251811069649997e-01      44
       0       5         6.9489351963528379e-01         7.0793810269217561e-01      45
