#! FIELDS p.x file.free uncertainty
#! SET sample_size 40000
#! SET effective_sample_size 11855.2
#! SET DeltaF 3.14319
#! SET blocks_num 5
#! SET blocks_effective_num 4.47485
#! SET min_p.x -2.72844
#! SET max_p.x 2.69369
#! SET nbins_p.x 101
#! SET periodic_p.x false
   -2.728440     17.179125     0.429844
   -2.674219     14.555867     0.154137
   -2.619997     12.312767     0.104734
   -2.565776     10.356726     0.060098
   -2.511555      8.589892     0.064760
   -2.457333      7.064613     0.046792
   -2.403112      5.667356     0.071402
   -2.348891      4.403935     0.060919
   -2.294670      3.410315     0.038142
   -2.240448      2.543951     0.029616
   -2.186227      1.836996     0.015495
   -2.132006      1.274130     0.033952
   -2.077784      0.793708     0.014697
   -2.023563      0.416634     0.026722
   -1.969342      0.166972     0.044495
   -1.915121      0.064837     0.038453
   -1.860899      0.000000     0.032496
   -1.806678      0.030692     0.033683
   -1.752457      0.155359     0.006366
   -1.698235      0.359726     0.020625
   -1.644014      0.653910     0.031487
   -1.589793      0.972180     0.022583
   -1.535571      1.322932     0.027169
   -1.481350      1.808002     0.048087
   -1.427129      2.303789     0.056550
   -1.372907      2.792247     0.037484
   -1.318686      3.303206     0.035593
   -1.264465      3.837405     0.049791
   -1.210244      4.368764     0.033491
   -1.156022      4.925718     0.020433
   -1.101801      5.520959     0.051502
   -1.047580      6.150332     0.020532
   -0.993358      6.777991     0.036827
   -0.939137      7.326240     0.064428
   -0.884916      7.829512     0.049977
   -0.830694      8.337173     0.034780
   -0.776473      8.890497     0.072299
   -0.722252      9.355264     0.041367
   -0.668031      9.816919     0.065157
   -0.613809     10.197473     0.031978
   -0.559588     10.576620     0.051032
   -0.505367     10.769730     0.113051
   -0.451145     10.856693     0.154781
   -0.396924     10.996115     0.220474
   -0.342703     11.051012     0.268250
   -0.288482     11.100334     0.305095
   -0.234260     10.972769     0.353743
   -0.180039     10.987541     0.367637
   -0.125818     10.960736     0.388103
   -0.071596     10.867671     0.400602
   -0.017375     10.758071     0.382201
    0.036846     10.902874     0.375770
    0.091068     10.935456     0.384596
    0.145289     10.795474     0.395047
    0.199510     10.760678     0.417451
    0.253732     10.754588     0.418865
    0.307953     10.592957     0.396603
    0.362174     10.647581     0.412222
    0.416395     10.598380     0.448015
    0.470617     10.445268     0.450387
    0.524838     10.252612     0.423340
    0.579059      9.997839     0.380270
    0.633281      9.739273     0.391167
    0.687502      9.420296     0.427530
    0.741723      9.189081     0.430551
    0.795945      8.930312     0.411514
    0.850166      8.572721     0.388345
    0.904387      8.223501     0.416315
    0.958608      7.842245     0.429773
    1.012830      7.441312     0.450087
    1.067051      6.991413     0.402875
    1.121272      6.567558     0.419681
    1.175494      6.118442     0.431157
    1.229715      5.811560     0.435811
    1.283936      5.448090     0.435611
    1.338158      5.112892     0.438698
    1.392379      4.646460     0.401938
    1.446600      4.336039     0.413519
    1.500821      4.090453     0.434658
    1.555043      3.762918     0.426124
    1.609264      3.516806     0.419883
    1.663485      3.349466     0.417457
    1.717707      3.247156     0.416676
    1.771928      3.244125     0.414796
    1.826149      3.289497     0.425022
    1.880370      3.508374     0.432139
    1.934592      3.706371     0.414985
    1.988813      3.795208     0.397267
    2.043034      4.197590     0.416239
    2.097256      4.846495     0.448388
    2.151477      5.454647     0.426837
    2.205698      6.345311     0.410511
    2.259920      7.326292     0.414329
    2.314141      8.248874     0.403013
    2.368362      9.509977     0.412517
    2.422584     10.963733     0.436684
    2.476805     12.518290     0.442149
    2.531026     14.397269     0.455603
    2.585247     16.325574     0.525304
    2.639469     18.287590     0.580028
    2.693690     19.108061     1.570724
