#! FIELDS phi targetdist
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  100
#! SET periodic_phi true
   -3.141592654   -0.001170611
   -3.078760801   -0.002167104
   -3.015928947   -0.003982009
   -2.953097094   -0.006620315
   -2.890265241   -0.009311165
   -2.827433388   -0.010972731
   -2.764601535   -0.011393823
   -2.701769682   -0.010722035
   -2.638937829   -0.008535906
   -2.576105976   -0.005262121
   -2.513274123   -0.002477300
   -2.450442270   -0.000954052
   -2.387610417   -0.000339076
   -2.324778564   -0.000128155
   -2.261946711   -0.000059353
   -2.199114858   -0.000038230
   -2.136283004   -0.000037798
   -2.073451151   -0.000060851
   -2.010619298   -0.000160694
   -1.947787445   -0.000653844
   -1.884955592   -0.003400464
   -1.822123739   -0.011969707
   -1.759291886    0.081564098
   -1.696460033    0.635148480
   -1.633628180    1.065714769
   -1.570796327    1.139060703
   -1.507964474    1.131129525
   -1.445132621    1.121539404
   -1.382300768    1.117816454
   -1.319468915    1.119347631
   -1.256637061    1.126536242
   -1.193805208    1.137898474
   -1.130973355    1.118516516
   -1.068141502    0.868892830
   -1.005309649    0.251814264
   -0.942477796   -0.006447643
   -0.879645943   -0.006344591
   -0.816814090   -0.001235976
   -0.753982237   -0.000264814
   -0.691150384   -0.000083122
   -0.628318531   -0.000042347
   -0.565486678   -0.000035669
   -0.502654825   -0.000047748
   -0.439822972   -0.000093340
   -0.376991118   -0.000236753
   -0.314159265   -0.000677463
   -0.251327412   -0.001885819
   -0.188495559   -0.004446695
   -0.125663706   -0.008032188
   -0.062831853   -0.010851372
    0.000000000   -0.011873297
    0.062831853   -0.011895615
    0.125663706   -0.011056604
    0.188495559   -0.008766763
    0.251327412   -0.005715720
    0.314159265   -0.003203805
    0.376991118   -0.001688745
    0.439822972   -0.000924321
    0.502654825   -0.000572849
    0.565486678   -0.000427811
    0.628318531   -0.000397672
    0.691150384   -0.000460581
    0.753982237   -0.000645904
    0.816814090   -0.001039607
    0.879645943   -0.001789387
    0.942477796   -0.003049578
    1.005309649   -0.004802156
    1.068141502   -0.006672697
    1.130973355   -0.008073039
    1.193805208   -0.008604938
    1.256637061   -0.008173512
    1.319468915   -0.006883263
    1.382300768   -0.005103906
    1.445132621   -0.003383391
    1.507964474   -0.002095264
    1.570796327   -0.001291041
    1.633628180   -0.000846804
    1.696460033   -0.000627330
    1.759291886   -0.000547332
    1.822123739   -0.000573121
    1.884955592   -0.000715651
    1.947787445   -0.001033230
    2.010619298   -0.001638271
    2.073451151   -0.002674017
    2.136283004   -0.004201884
    2.199114858   -0.006015542
    2.261946711   -0.007614183
    2.324778564   -0.008504070
    2.387610417   -0.008459633
    2.450442270   -0.007472266
    2.513274123   -0.005773394
    2.576105976   -0.003895537
    2.638937829   -0.002364513
    2.701769682   -0.001369208
    2.764601535   -0.000814692
    2.827433388   -0.000536693
    2.890265241   -0.000416711
    2.953097094   -0.000397434
    3.015928947   -0.000472170
    3.078760801   -0.000687432
