#! FIELDS psi file.free der_psi
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  100
#! SET periodic_psi true
-3.141592654 4.36802 19.5097
-3.078760801 5.66848 21.6909
-3.015928947 7.09647 23.577
-2.953097094 8.63333 25.1473
-2.890265241 10.2594 26.3832
-2.827433388 11.9491 27.2957
-2.764601535 13.6875 27.878
-2.701769682 15.4504 28.1108
-2.638937829 17.2183 27.998
-2.576105976 18.9704 27.5472
-2.513274123 20.6831 26.739
-2.450442270 22.3346 25.5954
-2.387610417 23.903 24.126
-2.324778564 25.3684 22.3417
-2.261946711 26.713 20.2807
-2.199114858 27.9204 18.0017
-2.136283004 28.9803 15.5759
-2.073451151 29.8843 13.0377
-2.010619298 30.6275 10.4809
-1.947787445 31.2094 7.97975
-1.884955592 31.6378 5.58326
-1.822123739 31.9191 3.34091
-1.759291886 32.0659 1.29197
-1.696460033 32.0909 -0.546121
-1.633628180 32.0061 -2.16705
-1.570796327 31.8246 -3.63398
-1.507964474 31.5533 -5.00699
-1.445132621 31.1952 -6.33818
-1.382300768 30.757 -7.67212
-1.319468915 30.2303 -9.13268
-1.256637061 29.6098 -10.6657
-1.193805208 28.8871 -12.3343
-1.130973355 28.0558 -14.1094
-1.068141502 27.113 -15.8889
-1.005309649 26.0583 -17.6194
-0.942477796 24.8968 -19.2133
-0.879645943 23.6455 -20.5374
-0.816814090 22.3214 -21.4909
-0.753982237 20.9488 -22.031
-0.691150384 19.5565 -22.119
-0.628318531 18.1758 -21.7332
-0.565486678 16.8313 -20.9121
-0.502654825 15.551 -19.7453
-0.439822972 14.3494 -18.3384
-0.376991118 13.2428 -16.7921
-0.314159265 12.2351 -15.2363
-0.251327412 11.3231 -13.7418
-0.188495559 10.4994 -12.4468
-0.125663706 9.75187 -11.3496
-0.062831853 9.06424 -10.4961
-0.000000000 8.42119 -9.89032
0.062831853 7.81152 -9.48682
0.125663706 7.22276 -9.21098
0.188495559 6.64891 -9.01897
0.251327412 6.0864 -8.84767
0.314159265 5.5358 -8.64894
0.376991118 4.99797 -8.3951
0.439822972 4.47921 -8.0791
0.502654825 3.98304 -7.68146
0.565486678 3.51512 -7.23543
0.628318531 3.07615 -6.71765
0.691150384 2.67296 -6.12193
0.753982237 2.30995 -5.43588
0.816814090 1.99232 -4.63102
0.879645943 1.73124 -3.67658
0.942477796 1.53525 -2.57049
1.005309649 1.41503 -1.31348
1.068141502 1.37633 0.0480893
1.130973355 1.42397 1.49578
1.193805208 1.56346 2.88609
1.256637061 1.78476 4.17562
1.319468915 2.08019 5.21984
1.382300768 2.43492 5.96508
1.445132621 2.82268 6.3463
1.507964474 3.22301 6.3284
1.570796327 3.61129 5.89999
1.633628180 3.9608 5.13243
1.696460033 4.24924 4.0368
1.759291886 4.46377 2.71234
1.822123739 4.59074 1.22175
1.884955592 4.61911 -0.362186
1.947787445 4.5464 -1.98735
2.010619298 4.37105 -3.59819
2.073451151 4.09788 -5.14685
2.136283004 3.73282 -6.52348
2.199114858 3.28891 -7.65024
2.261946711 2.78258 -8.43748
2.324778564 2.24285 -8.79735
2.387610417 1.69428 -8.65231
2.450442270 1.17126 -7.98615
2.513274123 0.709248 -6.75935
2.576105976 0.340709 -5.02147
2.638937829 0.0954356 -2.82987
2.701769682 0 -0.28181
2.764601535 0.0737266 2.54129
2.827433388 0.32921 5.49973
2.890265241 0.772135 8.50981
2.953097094 1.40582 11.4956
3.015928947 2.22234 14.3695
3.078760801 3.21387 17.0604
