#! FIELDS idx_phi ves1.coeffs ves1.aux_coeffs index
#! SET time 10000.000000
#! SET iteration  10000
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  13
#! SET shape_phi  13
       0         4.6428130428857246e+00         0.0000000000000000e+00       0
       1        -2.5809245863951341e-01        -1.7012101157165414e+01       1
       2        -1.5641374931693834e+01        -2.2045715164037581e+01       2
       3        -5.6422713919342256e+00        -1.8169026270087749e+00       3
       4         1.3108353410316713e+01         1.3532260807742688e+01       4
       5        -1.1185342019529173e+01        -1.1040299466663141e+01       5
       6        -2.0366897442526257e+00        -3.2974421493510269e+00       6
       7        -1.3664821452444251e-01         1.6833547555567390e+00       7
       8        -7.8628953742052671e-02         8.6975695996905289e-01       8
       9         8.5192750865355715e-01         9.4390079914880243e-02       9
      10        -4.7817937585281622e-01        -2.3314993711344076e-01      10
      11         3.2627139074049472e-01         1.2675614179762074e+00      11
      12         3.6787078193303020e-02        -5.3297142220899785e-01      12
#!-------------------


