#! FIELDS Id Weight Mean_0 Mean_1 Mean_2 Cov_00 Cov_01 Cov_02 Cov_11 Cov_12 Cov_22 Beta
     0  2.1745133e-03   2.52705  3.89584  1.45411  3.348343e-02 -2.031358e-02 -3.667338e-03 2.557725e-02 3.648385e-03 7.903291e-03  1
     1  4.8815066e-03   3.76485  1.84827  1.81811  4.675340e-03 -5.305523e-04 -4.294204e-04 6.557633e-03 1.965333e-03 1.289980e-02  1
     2  1.0120180e-03   3.84544  3.49350  2.98247  5.777433e-03 -2.142555e-04 -1.249914e-03 4.373080e-03 5.319987e-05 5.781529e-03  1
     3  6.0921629e-03   2.23389  1.81591  1.40426  1.486820e-02 -2.940776e-03 -6.192346e-03 1.084976e-02 3.072384e-03 3.332300e-02  1
     4  1.1975406e-02   2.63588  2.00726  0.74912  3.002926e-02 5.544774e-03 1.623698e-03 1.063961e-02 -3.434113e-03 1.669143e-02  1
     5  5.7228354e-03   2.30346  3.36449  1.19966  9.865296e-03 1.154588e-03 4.172370e-03 2.261296e-02 -9.861718e-04 1.586187e-02  1
     6  4.4803185e-03   3.99125  4.00438  3.58136  1.162899e-02 -3.527922e-03 1.791647e-03 6.219171e-03 -8.763974e-04 6.058616e-03  1
     7  2.0096674e-03   2.52320  3.44803  1.81082  3.616345e-02 -1.290168e-02 4.682833e-03 1.692658e-02 -1.841096e-03 1.013632e-02  1
     8  1.6144218e-03   2.06471  1.85569  1.67863  5.592130e-03 4.787848e-04 -1.011570e-03 4.646684e-03 -3.655772e-04 5.009103e-03  1
     9  7.1409850e-04   3.85104  3.20301  1.28811  4.315417e-03 3.410069e-04 -3.739003e-05 5.549167e-03 -3.270799e-04 4.231462e-03  1
    10  1.9287508e-03   3.24496  3.38857  1.81175  1.488702e-02 1.349901e-04 -2.294025e-03 1.230333e-02 -3.975515e-03 1.172921e-02  1
    11  1.9170353e-03   2.45692  2.43348  0.55643  1.256291e-02 3.431604e-03 -6.488001e-03 9.467921e-03 -5.246592e-03 2.451231e-02  1
    12  3.2342357e-03   2.89329  2.02926  0.54420  1.068067e-02 -1.551892e-03 -4.971204e-03 1.129059e-02 4.483477e-03 3.116123e-02  1
    13  2.9111230e-03   2.92278  3.40714  1.83274  5.871744e-02 6.109632e-04 -6.792141e-04 1.043302e-02 -6.151849e-04 1.001261e-02  1
    14  1.0039773e-02   4.14256  3.19275  1.94037  1.577933e-02 1.659502e-03 9.560941e-03 1.546541e-02 -2.098642e-03 2.093313e-02  1
    15  1.0324350e-02   3.24511  3.58760  1.00673  2.636530e-02 -1.492336e-02 5.734206e-03 2.511440e-02 -9.608473e-04 1.351402e-02  1
    16  1.1029319e-02   3.97793  2.83811  1.95761  1.407255e-02 2.268108e-03 -4.325464e-03 2.524507e-02 6.330525e-03 1.422057e-02  1
    17  6.3588028e-03   2.57087  3.29901  1.58148  9.215227e-03 3.047773e-03 3.540293e-03 1.254732e-02 5.169549e-03 2.373252e-02  1
    18  5.8351750e-04   2.70471  2.90283  2.06496  7.286637e-03 -1.457344e-03 4.462386e-04 1.086980e-02 -3.517571e-03 7.201019e-03  1
    19  8.7715930e-04   4.08215  2.99705  1.44764  3.553413e-02 -1.002927e-02 1.632699e-02 1.488484e-02 -8.152021e-03 1.905653e-02  1
    20  7.1289122e-03   2.99505  4.16761  1.94439  1.342967e-02 7.908489e-03 -9.382680e-03 2.803468e-02 -1.841746e-02 3.421192e-02  1
    21  1.0146129e-03   3.44847  2.92436  2.67979  8.845422e-03 4.558801e-03 2.373513e-03 1.324165e-02 2.225627e-03 1.459491e-02  1
    22  7.3093060e-04   3.87283  3.43948  1.75399  2.270141e-02 -1.010211e-02 8.337602e-04 1.917820e-02 -5.565423e-03 1.524656e-02  1
    23  6.2782114e-03   1.85933  2.88967  2.04326  1.068107e-02 4.065677e-03 3.784829e-03 1.155815e-02 4.220484e-03 2.545489e-02  1
