#! FIELDS p.x file.free uncertainty
#! SET sample_size 40000
#! SET effective_sample_size 9063.13
#! SET DeltaF 2.52141
#! SET blocks_num 5
#! SET blocks_effective_num 4.89864
#! SET min_p.x -3.17557
#! SET max_p.x 3.16953
#! SET nbins_p.x 101
#! SET periodic_p.x false
   -3.175570     45.944726     0.246142
   -3.112119     40.547197     0.143650
   -3.048668     35.693407     0.111361
   -2.985217     31.131130     0.060515
   -2.921766     27.061987     0.089948
   -2.858315     23.414779     0.133074
   -2.794864     19.974694     0.154840
   -2.731413     16.951013     0.088891
   -2.667962     14.165374     0.060159
   -2.604511     11.639604     0.063851
   -2.541060      9.282951     0.173182
   -2.477609      7.519806     0.042012
   -2.414158      5.914595     0.039906
   -2.350707      4.493478     0.055498
   -2.287256      3.285794     0.052557
   -2.223805      2.253755     0.051072
   -2.160354      1.471996     0.043330
   -2.096903      0.912497     0.029519
   -2.033452      0.425597     0.054065
   -1.970001      0.177533     0.074024
   -1.906550      0.000000     0.034229
   -1.843099      0.026019     0.029477
   -1.779648      0.103996     0.062420
   -1.716197      0.285486     0.038642
   -1.652746      0.605938     0.046165
   -1.589295      0.942253     0.021857
   -1.525844      1.404410     0.061607
   -1.462393      1.940177     0.050340
   -1.398942      2.454848     0.070829
   -1.335491      3.048087     0.068629
   -1.272040      3.694771     0.059273
   -1.208589      4.363337     0.058610
   -1.145138      5.024731     0.092648
   -1.081687      5.746986     0.080131
   -1.018236      6.480783     0.048089
   -0.954785      7.137176     0.024818
   -0.891334      7.785476     0.032436
   -0.827883      8.331526     0.054089
   -0.764432      8.862910     0.119688
   -0.700981      9.188718     0.247408
   -0.637530      9.826661     0.122989
   -0.574079     10.214944     0.121884
   -0.510628     10.458779     0.229577
   -0.447177     10.484269     0.284260
   -0.383726     10.668873     0.336601
   -0.320275     10.660408     0.345697
   -0.256824     10.477826     0.348611
   -0.193373     10.383387     0.436215
   -0.129922     10.331911     0.454234
   -0.066471     10.338094     0.502905
   -0.003020     10.290755     0.446999
    0.060431     10.169100     0.460081
    0.123882     10.076897     0.456485
    0.187333     10.025317     0.360376
    0.250784      9.989243     0.428535
    0.314235      9.927678     0.503646
    0.377686      9.934527     0.486459
    0.441137      9.726278     0.532621
    0.504588      9.564254     0.463896
    0.568039      9.300487     0.438781
    0.631490      9.013682     0.463789
    0.694941      8.746783     0.470255
    0.758392      8.358998     0.461061
    0.821843      8.080539     0.496392
    0.885294      7.708245     0.421136
    0.948745      7.200181     0.496335
    1.012196      6.815416     0.486541
    1.075647      6.231714     0.461171
    1.139098      5.793640     0.471811
    1.202549      5.341460     0.442249
    1.266000      4.947533     0.478121
    1.329451      4.428276     0.514856
    1.392902      3.964434     0.504262
    1.456353      3.616806     0.459148
    1.519804      3.343193     0.527003
    1.583255      3.076859     0.529933
    1.646706      2.890399     0.515188
    1.710157      2.655859     0.517534
    1.773608      2.541449     0.520895
    1.837059      2.617045     0.503559
    1.900510      2.797173     0.510148
    1.963961      3.100906     0.524971
    2.027412      3.636337     0.533343
    2.090863      4.222953     0.452879
    2.154314      4.910182     0.488485
    2.217765      5.844746     0.508113
    2.281216      7.001013     0.473823
    2.344667      8.413503     0.527543
    2.408118      9.916473     0.488316
    2.471569     11.709385     0.412754
    2.535020     13.784742     0.405009
    2.598471     16.002095     0.522219
    2.661922     18.530176     0.384167
    2.725373     21.524512     0.448091
    2.788824     24.635711     0.540698
    2.852275     28.184509     0.510885
    2.915726     31.990201     0.668144
    2.979177     35.703241     0.537360
    3.042628     40.758319     0.528295
    3.106079     45.943714     0.836692
    3.169530     51.778326     1.055701
