#! FIELDS p1.sss p1.zzz file.free der_p1.sss der_p1.zzz
#! SET min_p1.sss -5
#! SET max_p1.sss 25
#! SET nbins_p1.sss  101
#! SET periodic_p1.sss false
#! SET min_p1.zzz -0.005
#! SET max_p1.zzz 0.05
#! SET nbins_p1.zzz  101
#! SET periodic_p1.zzz false
   -5.000000000   -0.005000000   -8.698523891    1.645182588 1072.506441705
   -4.700000000   -0.005000000   -9.198999683    1.686143873 1187.247600280
   -4.400000000   -0.005000000   -9.713455925    1.723289309 1312.189284959
   -4.100000000   -0.005000000  -10.237211713    1.753617578 1447.887340797
   -3.800000000   -0.005000000  -10.766047557    1.769571424 1596.555868440
   -3.500000000   -0.005000000  -11.297615400    1.770818915 1758.906959083
   -3.200000000   -0.005000000  -11.828234569    1.760655191 1931.611540878
   -2.900000000   -0.005000000  -12.354181558    1.741564598 2112.607166616
   -2.600000000   -0.005000000  -12.872542278    1.709678005 2304.296318766
   -2.300000000   -0.005000000  -13.379122307    1.659669120 2508.633376329
   -2.000000000   -0.005000000  -13.866736340    1.585649658 2724.533105801
   -1.700000000   -0.005000000  -14.328017947    1.479867454 2949.706506623
   -1.400000000   -0.005000000  -14.750983770    1.332513869 3178.907280397
   -1.100000000   -0.005000000  -15.123400321    1.139926001 3402.120217041
   -0.800000000   -0.005000000  -15.430466838    0.898830827 3607.627528719
   -0.500000000   -0.005000000  -15.659086077    0.612413785 3783.433028354
   -0.200000000   -0.005000000  -15.795243016    0.290576417 3918.667741644
    0.100000000   -0.005000000  -15.831850458   -0.048374967 4007.403839243
    0.400000000   -0.005000000  -15.766181799   -0.391718158 4051.688204877
    0.700000000   -0.005000000  -15.598887818   -0.721895009 4056.784665067
    1.000000000   -0.005000000  -15.338170769   -1.005555188 4029.830685453
    1.300000000   -0.005000000  -15.004602857   -1.201677120 3980.709378992
    1.600000000   -0.005000000  -14.627861378   -1.293067606 3918.304848857
    1.900000000   -0.005000000  -14.238857211   -1.288554236 3847.981546756
    2.200000000   -0.005000000  -13.853661455   -1.299582705 3766.276717601
    2.500000000   -0.005000000  -13.438163958   -1.523713231 3649.281399518
    2.800000000   -0.005000000  -12.918769342   -1.949464266 3479.832351259
    3.100000000   -0.005000000  -12.283872145   -2.225400351 3280.882121964
    3.400000000   -0.005000000  -11.625785258   -2.101972826 3097.988386605
    3.700000000   -0.005000000  -11.046795888   -1.744776779 2952.937425377
    4.000000000   -0.005000000  -10.575224329   -1.417268810 2838.379479411
    4.300000000   -0.005000000  -10.184859795   -1.202220920 2742.124345264
    4.600000000   -0.005000000   -9.846105504   -1.061960374 2657.556383259
    4.900000000   -0.005000000   -9.542856455   -0.958174385 2582.156601697
    5.200000000   -0.005000000   -9.269748181   -0.870566960 2515.229692417
    5.500000000   -0.005000000   -9.020516419   -0.792208836 2456.903647665
    5.800000000   -0.005000000   -8.793810443   -0.721698364 2407.720515354
    6.100000000   -0.005000000   -8.586479411   -0.662778174 2368.507812377
    6.400000000   -0.005000000   -8.394491188   -0.619814368 2339.733476474
    6.700000000   -0.005000000   -8.212445907   -0.597456628 2321.065010053
    7.000000000   -0.005000000   -8.033587490   -0.596714342 2310.641390593
    7.300000000   -0.005000000   -7.852194393   -0.615035391 2305.155434144
    7.600000000   -0.005000000   -7.665451286   -0.620444445 2299.900567803
    7.900000000   -0.005000000   -7.497882176   -0.449723438 2293.253709729
    8.200000000   -0.005000000   -7.422995052   -0.061912022 2312.487927244
    8.500000000   -0.005000000   -7.383362548   -0.413752606 2384.383131778
    8.800000000   -0.005000000   -7.100145499   -1.416231692 2379.155696776
    9.100000000   -0.005000000   -6.644827114   -1.435116326 2235.847053219
    9.400000000   -0.005000000   -6.279666283   -1.031201323 2105.887999284
    9.700000000   -0.005000000   -5.994079664   -0.913206132 2026.898827400
   10.000000000   -0.005000000   -5.719924857   -0.917967716 1961.103398363
   10.300000000   -0.005000000   -5.443274833   -0.920487638 1900.292373261
   10.600000000   -0.005000000   -5.172328283   -0.875535975 1854.498001189
   10.900000000   -0.005000000   -4.923423556   -0.778868238 1833.030473374
   11.200000000   -0.005000000   -4.698796726   -0.750085743 1815.892268720
   11.500000000   -0.005000000   -4.442740958   -1.010142400 1735.445769426
   11.800000000   -0.005000000   -4.082686365   -1.344060311 1576.918772793
   12.100000000   -0.005000000   -3.676510071   -1.299423895 1437.149845023
   12.400000000   -0.005000000   -3.321564461   -1.068176283 1348.911932853
   12.700000000   -0.005000000   -3.025851542   -0.918909886 1275.353680440
   13.000000000   -0.005000000   -2.765224472   -0.819085959 1204.454810369
   13.300000000   -0.005000000   -2.536062577   -0.703526711 1145.495079377
   13.600000000   -0.005000000   -2.344414690   -0.575971091 1100.946127895
   13.900000000   -0.005000000   -2.186626683   -0.485256232 1054.222506908
   14.200000000   -0.005000000   -2.048362478   -0.440608939  992.246506290
   14.500000000   -0.005000000   -1.922194599   -0.395153012  926.294365026
   14.800000000   -0.005000000   -1.815443042   -0.309901921  874.486925394
   15.100000000   -0.005000000   -1.739187282   -0.195187238  842.960387476
   15.400000000   -0.005000000   -1.698525699   -0.076857000  829.926392907
   15.700000000   -0.005000000   -1.692258261    0.034176312  829.138935487
   16.000000000   -0.005000000   -1.718472308    0.138469467  838.303637776
   16.300000000   -0.005000000   -1.771786891    0.207350805  863.928163068
   16.600000000   -0.005000000   -1.837471342    0.230404592  898.184142793
   16.900000000   -0.005000000   -1.909930290    0.256752750  921.411482032
   17.200000000   -0.005000000   -1.990424768    0.278388906  939.863523377
   17.500000000   -0.005000000   -2.077926159    0.309255144  959.456154717
   17.800000000   -0.005000000   -2.177332510    0.359881124  983.335628964
   18.100000000   -0.005000000   -2.292106265    0.413036610 1014.678440293
   18.400000000   -0.005000000   -2.424041495    0.467162362 1054.399582806
   18.700000000   -0.005000000   -2.572256643    0.519400876 1102.088779689
   19.000000000   -0.005000000   -2.733916731    0.554741700 1154.492233993
   19.300000000   -0.005000000   -2.903780262    0.578412248 1208.797212289
   19.600000000   -0.005000000   -3.083242255    0.622139173 1270.551731860
   19.900000000   -0.005000000   -3.274844727    0.646821696 1336.016249424
   20.200000000   -0.005000000   -3.464885161    0.620276134 1388.087200128
   20.500000000   -0.005000000   -3.651025110    0.627511180 1439.767278910
   20.800000000   -0.005000000   -3.840333978    0.631644435 1492.621482035
   21.100000000   -0.005000000   -4.028660567    0.623011682 1541.934654562
   21.400000000   -0.005000000   -4.209688515    0.573015479 1581.517326382
   21.700000000   -0.005000000   -4.367259429    0.476925145 1600.944457973
   22.000000000   -0.005000000   -4.498466649    0.405605265 1607.671851392
   22.300000000   -0.005000000   -4.611542202    0.352596303 1608.388173937
   22.600000000   -0.005000000   -4.706823043    0.279783207 1599.128701426
   22.900000000   -0.005000000   -4.778079322    0.193985180 1577.836812304
   23.200000000   -0.005000000   -4.821556670    0.103346723 1543.802943207
   23.500000000   -0.005000000   -4.838298193    0.008087607 1497.675674530
   23.800000000   -0.005000000   -4.826503253   -0.086186294 1440.525581100
   24.100000000   -0.005000000   -4.787126486   -0.175057603 1374.990841041
   24.400000000   -0.005000000   -4.721642902   -0.253028848 1304.179396555
   24.700000000   -0.005000000   -4.634973320   -0.321321294 1231.535865510
   25.000000000   -0.005000000   -4.529311760   -0.376263337 1159.165004988

   -5.000000000   -0.004450000   -9.459131216    1.972780857 1032.983449978
   -4.700000000   -0.004450000  -10.064722523    2.059473324 1154.672939475
   -4.400000000   -0.004450000  -10.698475061    2.145318052 1289.967655134
   -4.100000000   -0.004450000  -11.356500438    2.226665158 1439.399685104
   -3.800000000   -0.004450000  -12.035573980    2.297624956 1603.772930167
   -3.500000000   -0.004450000  -12.734455122    2.356519508 1785.117987205
   -3.200000000   -0.004450000  -13.448475176    2.395691480 1986.893338578
   -2.900000000   -0.004450000  -14.170710447    2.414055981 2206.566225321
   -2.600000000   -0.004450000  -14.895936669    2.416879973 2437.848647095
   -2.300000000   -0.004450000  -15.620222876    2.401269833 2682.895188649
   -2.000000000   -0.004450000  -16.334553062    2.352498201 2947.229696067
   -1.700000000   -0.004450000  -17.027905455    2.257689752 3231.075923790
   -1.400000000   -0.004450000  -17.683364658    2.100161897 3531.172606241
   -1.100000000   -0.004450000  -18.280895618    1.865583476 3839.265885468
   -0.800000000   -0.004450000  -18.794687121    1.544951929 4139.405538465
   -0.500000000   -0.004450000  -19.200392811    1.141432632 4411.748601970
   -0.200000000   -0.004450000  -19.473241478    0.668048159 4637.403440440
    0.100000000   -0.004450000  -19.598178266    0.160340607 4800.377120857
    0.400000000   -0.004450000  -19.570141398   -0.347590637 4896.464040276
    0.700000000   -0.004450000  -19.393223997   -0.826207117 4932.200103685
    1.000000000   -0.004450000  -19.082279118   -1.230488950 4918.389120256
    1.300000000   -0.004450000  -18.667849877   -1.511101224 4868.647245235
    1.600000000   -0.004450000  -18.189131361   -1.658925558 4793.769500678
    1.900000000   -0.004450000  -17.685134696   -1.687493092 4702.079775201
    2.200000000   -0.004450000  -17.173768324   -1.749030504 4590.055146944
    2.500000000   -0.004450000  -16.609973762   -2.067106453 4431.354234983
    2.800000000   -0.004450000  -15.914132662   -2.572227641 4214.546642643
    3.100000000   -0.004450000  -15.091570603   -2.836532267 3973.200844431
    3.400000000   -0.004450000  -14.261938273   -2.628253167 3756.392345320
    3.700000000   -0.004450000  -13.538621178   -2.184646370 3581.138784180
    4.000000000   -0.004450000  -12.944627686   -1.797414163 3436.298820534
    4.300000000   -0.004450000  -12.446835584   -1.540159730 3310.408076050
    4.600000000   -0.004450000  -12.012042510   -1.365284580 3198.294336936
    4.900000000   -0.004450000  -11.622758447   -1.228848344 3098.005892738
    5.200000000   -0.004450000  -11.273441148   -1.107848707 3009.287142879
    5.500000000   -0.004450000  -10.957969044   -0.997027688 2932.433987201
    5.800000000   -0.004450000  -10.674016976   -0.899649163 2866.193449873
    6.100000000   -0.004450000  -10.416384614   -0.821105867 2809.193954773
    6.400000000   -0.004450000  -10.179528202   -0.760242285 2762.292983315
    6.700000000   -0.004450000   -9.958540399   -0.715885427 2728.440590553
    7.000000000   -0.004450000   -9.747675834   -0.691604821 2708.514383545
    7.300000000   -0.004450000   -9.540490338   -0.693726723 2699.122670575
    7.600000000   -0.004450000   -9.331129763   -0.694321004 2693.529503455
    7.900000000   -0.004450000   -9.142092266   -0.510599830 2687.420762858
    8.200000000   -0.004450000   -9.060990715   -0.022894689 2706.058009831
    8.500000000   -0.004450000   -9.047332030   -0.326463644 2788.541448908
    8.800000000   -0.004450000   -8.750761786   -1.630997498 2803.677830828
