#! FIELDS psi file.free der_psi
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  100
#! SET periodic_psi true
-3.141592654 24.9001 -12.4829
-3.078760801 24.1294 -11.9644
-3.015928947 23.3938 -11.3701
-2.953097094 22.695 -10.7745
-2.890265241 22.0342 -10.2047
-2.827433388 21.4062 -9.71451
-2.764601535 20.807 -9.30837
-2.701769682 20.2302 -9.00028
-2.638937829 19.6696 -8.78005
-2.576105976 19.1209 -8.63393
-2.513274123 18.5759 -8.59237
-2.450442270 18.0313 -8.63986
-2.387610417 17.4814 -8.78598
-2.324778564 16.919 -9.04524
-2.261946711 16.3357 -9.44393
-2.199114858 15.722 -9.99923
-2.136283004 15.0703 -10.6815
-2.073451151 14.3734 -11.4836
-2.010619298 13.6216 -12.3518
-1.947787445 12.815 -13.2455
-1.884955592 11.9541 -14.0905
-1.822123739 11.0428 -14.8513
-1.759291886 10.0886 -15.4542
-1.696460033 9.10087 -15.8611
-1.633628180 8.09497 -16.0558
-1.570796327 7.08681 -15.9864
-1.507964474 6.08939 -15.6574
-1.445132621 5.12213 -15.043
-1.382300768 4.20099 -14.1569
-1.319468915 3.34498 -13.0106
-1.256637061 2.56956 -11.6307
-1.193805208 1.88594 -10.0709
-1.130973355 1.30393 -8.39028
-1.068141502 0.830894 -6.65071
-1.005309649 0.468031 -4.92215
-0.942477796 0.211516 -3.24192
-0.879645943 0.0589191 -1.67105
-0.816814090 0 -0.192845
-0.753982237 0.0309925 1.17273
-0.691150384 0.143613 2.42556
-0.628318531 0.334286 3.60782
-0.565486678 0.595249 4.693
-0.502654825 0.924157 5.7471
-0.439822972 1.31982 6.74951
-0.376991118 1.77583 7.71122
-0.314159265 2.29182 8.6417
-0.251327412 2.86516 9.53132
-0.188495559 3.49271 10.375
-0.125663706 4.17193 11.165
-0.062831853 4.89911 11.9072
-0.000000000 5.67268 12.5744
0.062831853 6.48706 13.1863
0.125663706 7.33826 13.7804
0.188495559 8.22562 14.3586
0.251327412 9.14976 14.9426
0.314159265 10.1125 15.5728
0.376991118 11.1167 16.2797
0.439822972 12.1672 17.0723
0.502654825 13.271 17.9157
0.565486678 14.4278 18.802
0.628318531 15.6397 19.654
0.691150384 16.9024 20.401
0.753982237 18.2072 20.9598
0.816814090 19.5399 21.2653
0.879645943 20.8815 21.2804
0.942477796 22.2133 20.9669
1.005309649 23.5157 20.3083
1.068141502 24.7665 19.3463
1.130973355 25.9489 18.1207
1.193805208 27.047 16.698
1.256637061 28.0506 15.1303
1.319468915 28.9531 13.4843
1.382300768 29.7512 11.8194
1.445132621 30.446 10.1914
1.507964474 31.0399 8.65818
1.570796327 31.5409 7.22958
1.633628180 31.9557 5.94397
1.696460033 32.2931 4.78302
1.759291886 32.5633 3.77164
1.822123739 32.7745 2.88276
1.884955592 32.9318 2.10754
1.947787445 33.0428 1.39361
2.010619298 33.1104 0.724416
2.073451151 33.136 0.0872836
2.136283004 33.1209 -0.595123
2.199114858 33.0605 -1.32962
2.261946711 32.9513 -2.15558
2.324778564 32.7871 -3.08378
2.387610417 32.5618 -4.10772
2.450442270 32.2677 -5.24442
2.513274123 31.8988 -6.4613
2.576105976 31.4527 -7.71975
2.638937829 30.9272 -8.96439
2.701769682 30.3252 -10.1401
2.764601535 29.6525 -11.181
2.827433388 28.9206 -12.0292
2.890265241 28.142 -12.6402
2.953097094 27.3345 -12.9763
3.015928947 26.5149 -13.0384
3.078760801 25.6988 -12.8616
