10 0.050000 14.074354 -634.565052 1645.480219 1761.212867
20 0.100000 10.695250 -562.668342 1169.962208 1413.264578
30 0.150000 3.636492 -561.548268 27.563475 347.606562
40 0.200000 0.993374 -559.931505 -399.004928 4.495983
50 0.250000 5.327557 -557.997414 305.066739 803.236811
60 0.300000 10.381703 -565.109304 1116.726507 1696.003234
70 0.350000 9.640969 -546.546942 1015.290083 1629.584152
80 0.400000 4.188741 -560.744310 117.831756 800.022646
90 0.450000 1.005476 -562.466342 -399.579255 338.894277
100 0.500000 3.344090 -545.268649 -3.526146 809.188838
110 0.550000 9.558440 -552.120132 996.347068 1875.014642
120 0.600000 9.825609 -557.212780 1034.535838 2027.749480
130 0.650000 5.267094 -556.877212 296.391944 1376.297425
140 0.700000 1.319869 -549.757264 -335.938460 803.722674
150 0.750000 2.222379 -544.397360 -184.372039 999.674546
160 0.800000 6.226328 -545.410541 463.254672 1709.806099
170 0.850000 8.254025 -548.302208 788.849809 2099.721415
180 0.900000 5.555086 -536.199153 363.724782 1732.085230
190 0.950000 1.837972 -549.713112 -251.961673 1179.343774
200 1.000000 1.282228 -537.719782 -329.998884 1147.446685
210 1.050000 5.325583 -537.404650 325.339749 1846.405071
220 1.100000 7.794163 -528.642971 734.011490 2302.912938
230 1.150000 6.050834 -529.510848 450.724184 2053.679653
240 1.200000 2.211641 -523.631370 -165.345522 1480.220100
250 1.250000 1.170990 -525.712998 -336.012690 1343.092708
260 1.300000 3.465056 -501.490805 59.848262 1789.520830
270 1.350000 6.143734 -525.019778 470.265126 2238.830250
280 1.400000 5.967459 -524.923859 441.804473 2234.941208
290 1.450000 3.089658 -524.026925 -23.502372 1806.606555
300 1.500000 1.033195 -504.848177 -337.470510 1529.282470
310 1.550000 3.011023 -523.615501 -35.829756 1872.336259
320 1.600000 5.707875 -538.641491 386.034258 2337.321706
330 1.650000 5.760522 -512.459464 420.745138 2415.237897
340 1.700000 3.338009 -503.921751 36.835759 2073.990779
350 1.750000 1.287696 -499.613942 -291.007269 1778.493514
360 1.800000 1.853206 -509.370306 -209.150872 1889.314622
370 1.850000 4.030606 -521.106342 131.851897 2255.433095
380 1.900000 5.019616 -504.502819 308.674988 2451.225316
390 1.950000 3.728959 -513.483921 90.607426 2260.905547
400 2.000000 1.750187 -508.225564 -224.695225 1980.226947
410 2.050000 1.793289 -513.575959 -223.063143 2015.685884
420 2.100000 3.696156 -512.928250 85.849042 2346.119677
430 2.150000 4.558478 -506.988378 231.485130 2516.811800
440 2.200000 3.310059 -504.668614 31.560941 2352.583796
450 2.250000 1.767734 -502.524887 -216.151923 2112.370949
460 2.300000 1.470902 -499.307772 -261.021587 2077.231401
470 2.350000 2.667190 -498.346573 -66.261714 2297.401817
480 2.400000 3.828965 -514.750940 105.541414 2504.392587
490 2.450000 3.296505 -519.513997 14.519781 2451.381510
500 2.500000 1.754090 -512.480685 -228.318103 2242.478977
