#! FIELDS energy targetdist
#! SET min_energy -15000
#! SET max_energy -12250
#! SET nbins_energy  201
#! SET periodic_energy false
 -15000.000000000    0.000000000
 -14986.250000000    0.000000000
 -14972.500000000    0.000000000
 -14958.750000000    0.000000000
 -14945.000000000    0.000000000
 -14931.250000000    0.000000000
 -14917.500000000    0.000000000
 -14903.750000000    0.000000000
 -14890.000000000    0.000000000
 -14876.250000000    0.000000000
 -14862.500000000    0.000000000
 -14848.750000000    0.000000000
 -14835.000000000    0.000000000
 -14821.250000000    0.000000000
 -14807.500000000    0.000000000
 -14793.750000000    0.000000000
 -14780.000000000    0.000000000
 -14766.250000000    0.000000000
 -14752.500000000    0.000000000
 -14738.750000000    0.000000000
 -14725.000000000    0.000000000
 -14711.250000000    0.000000000
 -14697.500000000    0.000000000
 -14683.750000000    0.000000001
 -14670.000000000    0.000000003
 -14656.250000000    0.000000010
 -14642.500000000    0.000000036
 -14628.750000000    0.000000117
 -14615.000000000    0.000000351
 -14601.250000000    0.000000975
 -14587.500000000    0.000002510
 -14573.750000000    0.000005989
 -14560.000000000    0.000013250
 -14546.250000000    0.000027178
 -14532.500000000    0.000051689
 -14518.750000000    0.000091143
 -14505.000000000    0.000149006
 -14491.250000000    0.000225862
 -14477.500000000    0.000317424
 -14463.750000000    0.000413611
 -14450.000000000    0.000499690
 -14436.250000000    0.000559714
 -14422.500000000    0.000581283
 -14408.750000000    0.000581283
 -14395.000000000    0.000581283
 -14381.250000000    0.000581283
 -14367.500000000    0.000581283
 -14353.750000000    0.000581283
 -14340.000000000    0.000581283
 -14326.250000000    0.000581283
 -14312.500000000    0.000581283
 -14298.750000000    0.000581283
 -14285.000000000    0.000581283
 -14271.250000000    0.000581283
 -14257.500000000    0.000581283
 -14243.750000000    0.000581283
 -14230.000000000    0.000581283
 -14216.250000000    0.000581283
 -14202.500000000    0.000581283
 -14188.750000000    0.000581283
 -14175.000000000    0.000581283
 -14161.250000000    0.000581283
 -14147.500000000    0.000581283
 -14133.750000000    0.000581283
 -14120.000000000    0.000581283
 -14106.250000000    0.000581283
 -14092.500000000    0.000581283
 -14078.750000000    0.000581283
 -14065.000000000    0.000581283
 -14051.250000000    0.000581283
 -14037.500000000    0.000581283
 -14023.750000000    0.000581283
 -14010.000000000    0.000581283
 -13996.250000000    0.000581283
 -13982.500000000    0.000581283
 -13968.750000000    0.000581283
 -13955.000000000    0.000581283
 -13941.250000000    0.000581283
 -13927.500000000    0.000581283
 -13913.750000000    0.000581283
 -13900.000000000    0.000581283
 -13886.250000000    0.000581283
 -13872.500000000    0.000581283
 -13858.750000000    0.000581283
 -13845.000000000    0.000581283
 -13831.250000000    0.000581283
 -13817.500000000    0.000581283
 -13803.750000000    0.000581283
 -13790.000000000    0.000581283
 -13776.250000000    0.000581283
 -13762.500000000    0.000581283
 -13748.750000000    0.000581283
 -13735.000000000    0.000581283
 -13721.250000000    0.000581283
 -13707.500000000    0.000581283
 -13693.750000000    0.000581283
 -13680.000000000    0.000581283
 -13666.250000000    0.000581283
 -13652.500000000    0.000581283
 -13638.750000000    0.000581283
 -13625.000000000    0.000581283
 -13611.250000000    0.000581283
 -13597.500000000    0.000581283
 -13583.750000000    0.000581283
 -13570.000000000    0.000581283
 -13556.250000000    0.000581283
 -13542.500000000    0.000581283
 -13528.750000000    0.000581283
 -13515.000000000    0.000581283
 -13501.250000000    0.000581283
 -13487.500000000    0.000581283
 -13473.750000000    0.000581283
 -13460.000000000    0.000581283
 -13446.250000000    0.000581283
 -13432.500000000    0.000581283
 -13418.750000000    0.000581283
 -13405.000000000    0.000581283
 -13391.250000000    0.000581283
 -13377.500000000    0.000581283
 -13363.750000000    0.000581283
 -13350.000000000    0.000581283
 -13336.250000000    0.000581283
 -13322.500000000    0.000581283
 -13308.750000000    0.000581283
 -13295.000000000    0.000581283
 -13281.250000000    0.000581283
 -13267.500000000    0.000581283
 -13253.750000000    0.000581283
 -13240.000000000    0.000581283
 -13226.250000000    0.000581283
 -13212.500000000    0.000581283
 -13198.750000000    0.000581283
 -13185.000000000    0.000581283
 -13171.250000000    0.000581283
 -13157.500000000    0.000581283
 -13143.750000000    0.000581283
 -13130.000000000    0.000581283
 -13116.250000000    0.000581283
 -13102.500000000    0.000581283
 -13088.750000000    0.000581283
 -13075.000000000    0.000581283
 -13061.250000000    0.000581283
 -13047.500000000    0.000581283
 -13033.750000000    0.000581283
 -13020.000000000    0.000581283
 -13006.250000000    0.000581283
 -12992.500000000    0.000581283
 -12978.750000000    0.000581283
 -12965.000000000    0.000581283
 -12951.250000000    0.000581283
 -12937.500000000    0.000581283
 -12923.750000000    0.000581283
 -12910.000000000    0.000581283
 -12896.250000000    0.000581283
 -12882.500000000    0.000581283
 -12868.750000000    0.000581283
 -12855.000000000    0.000581283
 -12841.250000000    0.000581283
 -12827.500000000    0.000581283
 -12813.750000000    0.000559714
 -12800.000000000    0.000499690
 -12786.250000000    0.000413611
 -12772.500000000    0.000317424
 -12758.750000000    0.000225862
 -12745.000000000    0.000149006
 -12731.250000000    0.000091143
 -12717.500000000    0.000051689
 -12703.750000000    0.000027178
 -12690.000000000    0.000013250
 -12676.250000000    0.000005989
 -12662.500000000    0.000002510
 -12648.750000000    0.000000975
 -12635.000000000    0.000000351
 -12621.250000000    0.000000117
 -12607.500000000    0.000000036
 -12593.750000000    0.000000010
 -12580.000000000    0.000000003
 -12566.250000000    0.000000001
 -12552.500000000    0.000000000
 -12538.750000000    0.000000000
 -12525.000000000    0.000000000
 -12511.250000000    0.000000000
 -12497.500000000    0.000000000
 -12483.750000000    0.000000000
 -12470.000000000    0.000000000
 -12456.250000000    0.000000000
 -12442.500000000    0.000000000
 -12428.750000000    0.000000000
 -12415.000000000    0.000000000
 -12401.250000000    0.000000000
 -12387.500000000    0.000000000
 -12373.750000000    0.000000000
 -12360.000000000    0.000000000
 -12346.250000000    0.000000000
 -12332.500000000    0.000000000
 -12318.750000000    0.000000000
 -12305.000000000    0.000000000
 -12291.250000000    0.000000000
 -12277.500000000    0.000000000
 -12263.750000000    0.000000000
 -12250.000000000    0.000000000
