Sample description: IComE_comcde
Parent(s): SASDAB7curve.dat
  1.117210e-01   5.272500e-02   2.913150e-04
  1.173070e-01   5.223680e-02   2.654650e-04
  1.228930e-01   5.198470e-02   2.510410e-04
  1.284790e-01   5.182900e-02   2.381630e-04
  1.340650e-01   5.162580e-02   2.303660e-04
  1.396510e-01   5.120360e-02   2.224690e-04
  1.452370e-01   5.095310e-02   2.145350e-04
  1.508230e-01   5.085940e-02   2.098760e-04
  1.564100e-01   5.054630e-02   2.027400e-04
  1.619960e-01   5.028100e-02   1.991380e-04
  1.675820e-01   4.985940e-02   1.931380e-04
  1.731680e-01   4.946620e-02   1.884180e-04
  1.787540e-01   4.911200e-02   1.849440e-04
  1.843400e-01   4.853950e-02   1.793130e-04
  1.899260e-01   4.797070e-02   1.768880e-04
  1.955120e-01   4.774890e-02   1.724090e-04
  2.010980e-01   4.729990e-02   1.695070e-04
  2.066840e-01   4.672620e-02   1.657500e-04
  2.122700e-01   4.668650e-02   1.621590e-04
  2.178560e-01   4.641870e-02   1.602270e-04
  2.234420e-01   4.575260e-02   1.560730e-04
  2.290280e-01   4.511290e-02   1.538330e-04
  2.346140e-01   4.505230e-02   1.507000e-04
  2.402000e-01   4.457830e-02   1.478650e-04
  2.457850e-01   4.387330e-02   1.456570e-04
  2.513710e-01   4.367130e-02   1.426730e-04
  2.569570e-01   4.330150e-02   1.410100e-04
  2.625430e-01   4.277350e-02   1.382380e-04
  2.681290e-01   4.200030e-02   1.362530e-04
  2.737150e-01   4.157830e-02   1.343860e-04
  2.793010e-01   4.131760e-02   1.319170e-04
  2.848870e-01   4.107130e-02   1.309110e-04
  2.904730e-01   4.051530e-02   1.282380e-04
  2.960590e-01   3.981840e-02   1.269650e-04
  3.016450e-01   3.925080e-02   1.249170e-04
  3.072310e-01   3.870140e-02   1.229830e-04
  3.128170e-01   3.832680e-02   1.219070e-04
  3.184030e-01   3.782770e-02   1.196350e-04
  3.239880e-01   3.720340e-02   1.187150e-04
  3.295740e-01   3.649820e-02   1.165380e-04
  3.351600e-01   3.587500e-02   1.151070e-04
  3.407460e-01   3.543080e-02   1.139750e-04
  3.463320e-01   3.469640e-02   1.119370e-04
  3.519180e-01   3.420920e-02   1.111430e-04
  3.575040e-01   3.380610e-02   1.093770e-04
  3.630900e-01   3.333420e-02   1.083450e-04
  3.686750e-01   3.271260e-02   1.070180e-04
  3.742610e-01   3.210780e-02   1.054420e-04
  3.798470e-01   3.180310e-02   1.049030e-04
  3.854330e-01   3.138610e-02   1.030770e-04
  3.910190e-01   3.092240e-02   1.023690e-04
  3.966050e-01   3.027160e-02   1.010270e-04
  4.021900e-01   2.964210e-02   9.978410e-05
  4.077760e-01   2.906390e-02   9.888380e-05
  4.133620e-01   2.854540e-02   9.739660e-05
  4.189480e-01   2.798090e-02   9.682260e-05
  4.245330e-01   2.738980e-02   9.536640e-05
  4.301190e-01   2.698440e-02   9.456210e-05
  4.357050e-01   2.646470e-02   9.364500e-05
  4.412910e-01   2.608170e-02   9.246260e-05
  4.468760e-01   2.567070e-02   9.195490e-05
